YYYY,DOY,HR,MN,SYMH
2018,242,13,6,-24
2018,242,13,7,-24
2018,242,13,8,-24
2018,242,13,9,-24
2018,242,13,10,-24
2018,242,13,11,-24
2018,242,13,12,-24
2018,242,13,13,-24
2018,242,13,14,-24
2018,242,13,15,-25
2018,242,13,16,-24
2018,242,13,17,-24
2018,242,13,18,-25
2018,242,13,19,-25
2018,242,13,20,-25
2018,242,13,21,-25
2018,242,13,22,-25
2018,242,13,23,-25
2018,242,13,24,-25
2018,242,13,25,-25
2018,242,13,26,-25
2018,242,13,27,-25
2018,242,13,28,-25
2018,242,13,29,-25
2018,242,13,30,-25
2018,242,13,31,-25
2018,242,13,32,-25
2018,242,13,33,-25
2018,242,13,34,-25
2018,242,13,35,-26
2018,242,13,36,-25
2018,242,13,37,-26
2018,242,13,38,-25
2018,242,13,39,-26
2018,242,13,40,-26
2018,242,13,41,-26
2018,242,13,42,-26
2018,242,13,43,-26
2018,242,13,44,-27
2018,242,13,45,-27
2018,242,13,46,-27
2018,242,13,47,-27
2018,242,13,48,-27
2018,242,13,49,-27
2018,242,13,50,-27
2018,242,13,51,-27
2018,242,13,52,-27
2018,242,13,53,-26
2018,242,13,54,-26
2018,242,13,55,-27
2018,242,13,56,-27
2018,242,13,57,-27
2018,242,13,58,-27
2018,242,13,59,-27
2018,242,14,0,-26
2018,242,14,1,-27
2018,242,14,2,-27
2018,242,14,3,-27
2018,242,14,4,-27
2018,242,14,5,-27
2018,242,14,6,-27
2018,242,14,7,-27
2018,242,14,8,-27
2018,242,14,9,-27
2018,242,14,10,-27
2018,242,14,11,-27
2018,242,14,12,-27
2018,242,14,13,-27
2018,242,14,14,-27
2018,242,14,15,-27
2018,242,14,16,-27
2018,242,14,17,-27
2018,242,14,18,-27
2018,242,14,19,-27
2018,242,14,20,-27
2018,242,14,21,-27
2018,242,14,22,-27
2018,242,14,23,-27
2018,242,14,24,-27
2018,242,14,25,-27
2018,242,14,26,-26
2018,242,14,27,-26
2018,242,14,28,-26
2018,242,14,29,-26
2018,242,14,30,-26
2018,242,14,31,-27
2018,242,14,32,-27
2018,242,14,33,-27
2018,242,14,34,-27
2018,242,14,35,-26
2018,242,14,36,-26
2018,242,14,37,-27
2018,242,14,38,-27
2018,242,14,39,-27
2018,242,14,40,-27
2018,242,14,41,-27
2018,242,14,42,-27
2018,242,14,43,-27
2018,242,14,44,-27
2018,242,14,45,-26
2018,242,14,46,-26
2018,242,14,47,-26
2018,242,14,48,-26
2018,242,14,49,-26
2018,242,14,50,-26
2018,242,14,51,-26
2018,242,14,52,-26
2018,242,14,53,-26
2018,242,14,54,-26
2018,242,14,55,-26
2018,242,14,56,-26
2018,242,14,57,-26
2018,242,14,58,-26
2018,242,14,59,-26
2018,242,15,0,-26
2018,242,15,1,-26
2018,242,15,2,-26
2018,242,15,3,-26
2018,242,15,4,-26
2018,242,15,5,-26
2018,242,15,6,-26
2018,242,15,7,-26
2018,242,15,8,-26
2018,242,15,9,-26
2018,242,15,10,-26
2018,242,15,11,-26
2018,242,15,12,-26
2018,242,15,13,-26
2018,242,15,14,-26
2018,242,15,15,-26
2018,242,15,16,-26
2018,242,15,17,-26
2018,242,15,18,-26
2018,242,15,19,-26
2018,242,15,20,-26
2018,242,15,21,-26
2018,242,15,22,-26
2018,242,15,23,-26
2018,242,15,24,-26
2018,242,15,25,-26
2018,242,15,26,-26
2018,242,15,27,-26
2018,242,15,28,-26
2018,242,15,29,-26
2018,242,15,30,-26
2018,242,15,31,-26
2018,242,15,32,-26
2018,242,15,33,-26
2018,242,15,34,-26
2018,242,15,35,-26
2018,242,15,36,-26
2018,242,15,37,-26
2018,242,15,38,-25
2018,242,15,39,-26
2018,242,15,40,-25
2018,242,15,41,-26
2018,242,15,42,-26
2018,242,15,43,-25
2018,242,15,44,-25
2018,242,15,45,-25
2018,242,15,46,-26
2018,242,15,47,-26
2018,242,15,48,-26
2018,242,15,49,-25
2018,242,15,50,-25
2018,242,15,51,-26
2018,242,15,52,-26
2018,242,15,53,-26
2018,242,15,54,-26
2018,242,15,55,-26
2018,242,15,56,-26
2018,242,15,57,-26
2018,242,15,58,-26
2018,242,15,59,-26
2018,242,16,0,-26
2018,242,16,1,-25
2018,242,16,2,-25
2018,242,16,3,-26
2018,242,16,4,-25
2018,242,16,5,-25
2018,242,16,6,-25
2018,242,16,7,-25
2018,242,16,8,-25
2018,242,16,9,-25
2018,242,16,10,-25
2018,242,16,11,-25
2018,242,16,12,-25
2018,242,16,13,-25
2018,242,16,14,-26
2018,242,16,15,-26
2018,242,16,16,-26
2018,242,16,17,-26
2018,242,16,18,-26
2018,242,16,19,-26
2018,242,16,20,-26
2018,242,16,21,-26
2018,242,16,22,-26
2018,242,16,23,-26
2018,242,16,24,-26
2018,242,16,25,-26
2018,242,16,26,-27
2018,242,16,27,-26
2018,242,16,28,-26
2018,242,16,29,-26
2018,242,16,30,-26
2018,242,16,31,-26
2018,242,16,32,-26
2018,242,16,33,-26
2018,242,16,34,-26
2018,242,16,35,-26
2018,242,16,36,-26
2018,242,16,37,-26
2018,242,16,38,-25
2018,242,16,39,-26
2018,242,16,40,-25
2018,242,16,41,-25
2018,242,16,42,-26
2018,242,16,43,-26
2018,242,16,44,-26
2018,242,16,45,-26
2018,242,16,46,-25
2018,242,16,47,-25
2018,242,16,48,-25
2018,242,16,49,-25
2018,242,16,50,-25
2018,242,16,51,-25
2018,242,16,52,-25
2018,242,16,53,-26
2018,242,16,54,-26
2018,242,16,55,-26
2018,242,16,56,-26
2018,242,16,57,-26
2018,242,16,58,-26
2018,242,16,59,-26
2018,242,17,0,-26
2018,242,17,1,-25
2018,242,17,2,-26
2018,242,17,3,-25
2018,242,17,4,-25
2018,242,17,5,-26
2018,242,17,6,-26
2018,242,17,7,-25
2018,242,17,8,-26
2018,242,17,9,-26
2018,242,17,10,-25
2018,242,17,11,-25
2018,242,17,12,-25
2018,242,17,13,-26
2018,242,17,14,-26
2018,242,17,15,-26
2018,242,17,16,-26
2018,242,17,17,-26
2018,242,17,18,-26
2018,242,17,19,-26
2018,242,17,20,-26
2018,242,17,21,-26
2018,242,17,22,-27
2018,242,17,23,-27
2018,242,17,24,-27
2018,242,17,25,-27
2018,242,17,26,-27
2018,242,17,27,-27
2018,242,17,28,-27
2018,242,17,29,-27
2018,242,17,30,-27
2018,242,17,31,-27
2018,242,17,32,-27
2018,242,17,33,-27
2018,242,17,34,-27
2018,242,17,35,-27
2018,242,17,36,-27
2018,242,17,37,-28
2018,242,17,38,-28
2018,242,17,39,-28
2018,242,17,40,-28
2018,242,17,41,-28
2018,242,17,42,-28
2018,242,17,43,-29
2018,242,17,44,-29
2018,242,17,45,-29
2018,242,17,46,-29
2018,242,17,47,-29
2018,242,17,48,-29
2018,242,17,49,-29
2018,242,17,50,-29
2018,242,17,51,-29
2018,242,17,52,-29
2018,242,17,53,-29
2018,242,17,54,-30
2018,242,17,55,-30
2018,242,17,56,-30
2018,242,17,57,-30
2018,242,17,58,-31
2018,242,17,59,-31
2018,242,18,0,-31
2018,242,18,1,-31
2018,242,18,2,-32
2018,242,18,3,-32
2018,242,18,4,-32
2018,242,18,5,-32
2018,242,18,6,-32
2018,242,18,7,-32
2018,242,18,8,-32
2018,242,18,9,-32
2018,242,18,10,-32
2018,242,18,11,-32
2018,242,18,12,-32
2018,242,18,13,-32
2018,242,18,14,-32
2018,242,18,15,-32
2018,242,18,16,-32
2018,242,18,17,-32
2018,242,18,18,-32
2018,242,18,19,-32
2018,242,18,20,-32
2018,242,18,21,-31
2018,242,18,22,-31
2018,242,18,23,-31
2018,242,18,24,-32
2018,242,18,25,-32
2018,242,18,26,-32
2018,242,18,27,-33
2018,242,18,28,-33
2018,242,18,29,-33
2018,242,18,30,-33
2018,242,18,31,-33
2018,242,18,32,-33
2018,242,18,33,-32
2018,242,18,34,-32
2018,242,18,35,-33
2018,242,18,36,-33
2018,242,18,37,-34
2018,242,18,38,-34
2018,242,18,39,-34
2018,242,18,40,-35
2018,242,18,41,-34
2018,242,18,42,-34
2018,242,18,43,-35
2018,242,18,44,-34
2018,242,18,45,-34
2018,242,18,46,-34
2018,242,18,47,-35
2018,242,18,48,-35
2018,242,18,49,-35
2018,242,18,50,-35
2018,242,18,51,-35
2018,242,18,52,-35
2018,242,18,53,-36
2018,242,18,54,-36
2018,242,18,55,-36
2018,242,18,56,-36
2018,242,18,57,-36
2018,242,18,58,-36
2018,242,18,59,-36
2018,242,19,0,-36
2018,242,19,1,-36
2018,242,19,2,-36
2018,242,19,3,-36
2018,242,19,4,-36
2018,242,19,5,-36
2018,242,19,6,-36
2018,242,19,7,-36
2018,242,19,8,-36
2018,242,19,9,-37
2018,242,19,10,-37
2018,242,19,11,-37
2018,242,19,12,-38
2018,242,19,13,-38
2018,242,19,14,-38
2018,242,19,15,-38
2018,242,19,16,-38
2018,242,19,17,-38
2018,242,19,18,-38
2018,242,19,19,-38
2018,242,19,20,-38
2018,242,19,21,-38
2018,242,19,22,-38
2018,242,19,23,-38
2018,242,19,24,-38
2018,242,19,25,-38
2018,242,19,26,-38
2018,242,19,27,-38
2018,242,19,28,-38
2018,242,19,29,-38
2018,242,19,30,-37
2018,242,19,31,-37
2018,242,19,32,-37
2018,242,19,33,-37
2018,242,19,34,-37
2018,242,19,35,-38
2018,242,19,36,-38
2018,242,19,37,-38
2018,242,19,38,-38
2018,242,19,39,-38
2018,242,19,40,-38
2018,242,19,41,-38
2018,242,19,42,-38
2018,242,19,43,-38
2018,242,19,44,-38
2018,242,19,45,-38
2018,242,19,46,-38
2018,242,19,47,-38
2018,242,19,48,-39
2018,242,19,49,-39
2018,242,19,50,-39
2018,242,19,51,-39
2018,242,19,52,-39
2018,242,19,53,-39
2018,242,19,54,-39
2018,242,19,55,-40
2018,242,19,56,-40
2018,242,19,57,-40
2018,242,19,58,-39
2018,242,19,59,-40
2018,242,20,0,-39
2018,242,20,1,-39
2018,242,20,2,-39
2018,242,20,3,-39
2018,242,20,4,-40
2018,242,20,5,-39
2018,242,20,6,-39
2018,242,20,7,-39
2018,242,20,8,-39
2018,242,20,9,-39
2018,242,20,10,-39
2018,242,20,11,-39
2018,242,20,12,-39
2018,242,20,13,-39
2018,242,20,14,-38
2018,242,20,15,-38
2018,242,20,16,-38
2018,242,20,17,-38
2018,242,20,18,-38
2018,242,20,19,-38
2018,242,20,20,-37
2018,242,20,21,-37
2018,242,20,22,-37
2018,242,20,23,-37
2018,242,20,24,-36
2018,242,20,25,-36
2018,242,20,26,-36
2018,242,20,27,-36
2018,242,20,28,-36
2018,242,20,29,-35
2018,242,20,30,-35
2018,242,20,31,-35
2018,242,20,32,-35
2018,242,20,33,-35
2018,242,20,34,-35
2018,242,20,35,-34
2018,242,20,36,-35
2018,242,20,37,-35
2018,242,20,38,-35
2018,242,20,39,-35
2018,242,20,40,-34
2018,242,20,41,-34
2018,242,20,42,-34
2018,242,20,43,-34
2018,242,20,44,-34
2018,242,20,45,-34
2018,242,20,46,-34
2018,242,20,47,-34
2018,242,20,48,-34
2018,242,20,49,-34
2018,242,20,50,-34
2018,242,20,51,-33
2018,242,20,52,-33
2018,242,20,53,-33
2018,242,20,54,-34
2018,242,20,55,-33
2018,242,20,56,-33
2018,242,20,57,-33
2018,242,20,58,-34
2018,242,20,59,-34
2018,242,21,0,-34
2018,242,21,1,-34
2018,242,21,2,-34
2018,242,21,3,-35
2018,242,21,4,-35
2018,242,21,5,-35
2018,242,21,6,-34
2018,242,21,7,-33
2018,242,21,8,-33
2018,242,21,9,-33
2018,242,21,10,-33
2018,242,21,11,-33
2018,242,21,12,-33
2018,242,21,13,-33
2018,242,21,14,-33
2018,242,21,15,-33
2018,242,21,16,-32
2018,242,21,17,-32
2018,242,21,18,-32
2018,242,21,19,-31
2018,242,21,20,-32
2018,242,21,21,-32
2018,242,21,22,-32
2018,242,21,23,-32
2018,242,21,24,-32
2018,242,21,25,-32
2018,242,21,26,-32
2018,242,21,27,-32
2018,242,21,28,-31
2018,242,21,29,-31
2018,242,21,30,-31
2018,242,21,31,-31
2018,242,21,32,-31
2018,242,21,33,-30
2018,242,21,34,-30
2018,242,21,35,-30
2018,242,21,36,-30
2018,242,21,37,-30
2018,242,21,38,-30
2018,242,21,39,-30
2018,242,21,40,-30
2018,242,21,41,-30
2018,242,21,42,-29
2018,242,21,43,-30
2018,242,21,44,-29
2018,242,21,45,-29
2018,242,21,46,-29
2018,242,21,47,-29
2018,242,21,48,-29
2018,242,21,49,-29
2018,242,21,50,-29
2018,242,21,51,-29
2018,242,21,52,-29
2018,242,21,53,-29
2018,242,21,54,-28
2018,242,21,55,-29
2018,242,21,56,-28
2018,242,21,57,-28
2018,242,21,58,-28
2018,242,21,59,-28
2018,242,22,0,-28
2018,242,22,1,-28
2018,242,22,2,-28
2018,242,22,3,-28
2018,242,22,4,-28
2018,242,22,5,-27
2018,242,22,6,-27
2018,242,22,7,-27
2018,242,22,8,-26
2018,242,22,9,-26
2018,242,22,10,-26
2018,242,22,11,-26
2018,242,22,12,-26
2018,242,22,13,-26
2018,242,22,14,-26
2018,242,22,15,-26
2018,242,22,16,-26
2018,242,22,17,-26
2018,242,22,18,-26
2018,242,22,19,-27
2018,242,22,20,-27
2018,242,22,21,-27
2018,242,22,22,-27
2018,242,22,23,-27
2018,242,22,24,-27
2018,242,22,25,-27
2018,242,22,26,-27
2018,242,22,27,-27
2018,242,22,28,-27
2018,242,22,29,-27
2018,242,22,30,-27
2018,242,22,31,-26
2018,242,22,32,-26
2018,242,22,33,-26
2018,242,22,34,-25
2018,242,22,35,-25
2018,242,22,36,-25
2018,242,22,37,-24
2018,242,22,38,-24
2018,242,22,39,-23
2018,242,22,40,-23
2018,242,22,41,-23
2018,242,22,42,-22
2018,242,22,43,-22
2018,242,22,44,-21
2018,242,22,45,-21
2018,242,22,46,-22
2018,242,22,47,-22
2018,242,22,48,-23
2018,242,22,49,-23
2018,242,22,50,-23
2018,242,22,51,-23
2018,242,22,52,-23
2018,242,22,53,-23
2018,242,22,54,-23
2018,242,22,55,-23
2018,242,22,56,-23
2018,242,22,57,-23
2018,242,22,58,-24
2018,242,22,59,-24
2018,242,23,0,-24
2018,242,23,1,-24
2018,242,23,2,-24
2018,242,23,3,-24
2018,242,23,4,-25
2018,242,23,5,-25
2018,242,23,6,-25
2018,242,23,7,-25
2018,242,23,8,-25
2018,242,23,9,-25
2018,242,23,10,-25
2018,242,23,11,-25
2018,242,23,12,-26
2018,242,23,13,-26
2018,242,23,14,-26
2018,242,23,15,-26
2018,242,23,16,-26
2018,242,23,17,-26
2018,242,23,18,-26
2018,242,23,19,-26
2018,242,23,20,-26
2018,242,23,21,-27
2018,242,23,22,-27
2018,242,23,23,-26
2018,242,23,24,-26
2018,242,23,25,-26
2018,242,23,26,-26
2018,242,23,27,-26
2018,242,23,28,-26
2018,242,23,29,-26
2018,242,23,30,-26
2018,242,23,31,-26
2018,242,23,32,-27
2018,242,23,33,-26
2018,242,23,34,-26
2018,242,23,35,-26
2018,242,23,36,-26
2018,242,23,37,-27
2018,242,23,38,-27
2018,242,23,39,-26
2018,242,23,40,-26
2018,242,23,41,-26
2018,242,23,42,-26
2018,242,23,43,-25
2018,242,23,44,-25
2018,242,23,45,-25
2018,242,23,46,-25
2018,242,23,47,-24
2018,242,23,48,-25
2018,242,23,49,-24
2018,242,23,50,-24
2018,242,23,51,-24
2018,242,23,52,-24
2018,242,23,53,-23
2018,242,23,54,-23
2018,242,23,55,-23
2018,242,23,56,-23
2018,242,23,57,-23
2018,242,23,58,-23
2018,242,23,59,-23
2018,243,0,0,-23
2018,243,0,1,-23
2018,243,0,2,-23
2018,243,0,3,-23
2018,243,0,4,-23
2018,243,0,5,-22
2018,243,0,6,-23
2018,243,0,7,-23
2018,243,0,8,-23
2018,243,0,9,-23
2018,243,0,10,-23
2018,243,0,11,-22
2018,243,0,12,-21
2018,243,0,13,-21
2018,243,0,14,-22
2018,243,0,15,-23
2018,243,0,16,-23
2018,243,0,17,-23
2018,243,0,18,-23
2018,243,0,19,-22
2018,243,0,20,-22
2018,243,0,21,-22
2018,243,0,22,-22
2018,243,0,23,-22
2018,243,0,24,-22
2018,243,0,25,-22
2018,243,0,26,-23
2018,243,0,27,-22
2018,243,0,28,-22
2018,243,0,29,-21
2018,243,0,30,-21
2018,243,0,31,-21
2018,243,0,32,-21
2018,243,0,33,-21
2018,243,0,34,-22
2018,243,0,35,-22
2018,243,0,36,-22
2018,243,0,37,-23
2018,243,0,38,-23
2018,243,0,39,-23
2018,243,0,40,-24
2018,243,0,41,-24
2018,243,0,42,-24
2018,243,0,43,-24
2018,243,0,44,-24
2018,243,0,45,-24
2018,243,0,46,-24
2018,243,0,47,-24
2018,243,0,48,-24
2018,243,0,49,-23
2018,243,0,50,-23
2018,243,0,51,-23
2018,243,0,52,-23
2018,243,0,53,-23
2018,243,0,54,-23
2018,243,0,55,-23
2018,243,0,56,-23
2018,243,0,57,-23
2018,243,0,58,-22
2018,243,0,59,-22
2018,243,1,0,-22
2018,243,1,1,-22
2018,243,1,2,-22
2018,243,1,3,-21
2018,243,1,4,-21
2018,243,1,5,-20
2018,243,1,6,-20
2018,243,1,7,-20
2018,243,1,8,-20
2018,243,1,9,-19
2018,243,1,10,-19
2018,243,1,11,-20
2018,243,1,12,-20
2018,243,1,13,-20
2018,243,1,14,-20
2018,243,1,15,-21
2018,243,1,16,-21
2018,243,1,17,-21
2018,243,1,18,-21
2018,243,1,19,-21
2018,243,1,20,-21
2018,243,1,21,-21
2018,243,1,22,-21
2018,243,1,23,-22
2018,243,1,24,-22
2018,243,1,25,-22
2018,243,1,26,-22
2018,243,1,27,-22
2018,243,1,28,-21
2018,243,1,29,-22
2018,243,1,30,-21
2018,243,1,31,-22
2018,243,1,32,-22
2018,243,1,33,-22
2018,243,1,34,-23
2018,243,1,35,-23
2018,243,1,36,-23
2018,243,1,37,-23
2018,243,1,38,-24
2018,243,1,39,-24
2018,243,1,40,-23
2018,243,1,41,-23
2018,243,1,42,-23
2018,243,1,43,-23
2018,243,1,44,-23
2018,243,1,45,-23
2018,243,1,46,-23
2018,243,1,47,-23
2018,243,1,48,-23
2018,243,1,49,-23
2018,243,1,50,-23
2018,243,1,51,-23
2018,243,1,52,-24
2018,243,1,53,-23
2018,243,1,54,-23
2018,243,1,55,-23
2018,243,1,56,-23
2018,243,1,57,-24
2018,243,1,58,-23
2018,243,1,59,-23
2018,243,2,0,-23
2018,243,2,1,-23
2018,243,2,2,-23
2018,243,2,3,-24
2018,243,2,4,-23
2018,243,2,5,-23
2018,243,2,6,-23
2018,243,2,7,-23
2018,243,2,8,-23
2018,243,2,9,-22
2018,243,2,10,-22
2018,243,2,11,-22
2018,243,2,12,-22
2018,243,2,13,-22
2018,243,2,14,-22
2018,243,2,15,-22
2018,243,2,16,-22
2018,243,2,17,-22
2018,243,2,18,-22
2018,243,2,19,-22
2018,243,2,20,-23
2018,243,2,21,-23
2018,243,2,22,-23
2018,243,2,23,-22
2018,243,2,24,-22
2018,243,2,25,-22
2018,243,2,26,-22
2018,243,2,27,-22
2018,243,2,28,-22
2018,243,2,29,-22
2018,243,2,30,-22
2018,243,2,31,-22
2018,243,2,32,-22
2018,243,2,33,-21
2018,243,2,34,-22
2018,243,2,35,-22
2018,243,2,36,-22
2018,243,2,37,-22
2018,243,2,38,-22
2018,243,2,39,-22
2018,243,2,40,-22
2018,243,2,41,-23
2018,243,2,42,-23
2018,243,2,43,-22
2018,243,2,44,-22
2018,243,2,45,-22
2018,243,2,46,-22
2018,243,2,47,-23
2018,243,2,48,-23
2018,243,2,49,-23
2018,243,2,50,-24
2018,243,2,51,-24
2018,243,2,52,-24
2018,243,2,53,-24
2018,243,2,54,-23
2018,243,2,55,-24
2018,243,2,56,-24
2018,243,2,57,-24
2018,243,2,58,-24
2018,243,2,59,-24
2018,243,3,0,-24
2018,243,3,1,-24
2018,243,3,2,-24
2018,243,3,3,-24
2018,243,3,4,-24
2018,243,3,5,-24
2018,243,3,6,-24
2018,243,3,7,-24
2018,243,3,8,-24
2018,243,3,9,-24
2018,243,3,10,-24
2018,243,3,11,-24
2018,243,3,12,-24
2018,243,3,13,-23
2018,243,3,14,-23
2018,243,3,15,-23
2018,243,3,16,-23
2018,243,3,17,-23
2018,243,3,18,-23
2018,243,3,19,-23
2018,243,3,20,-23
2018,243,3,21,-22
2018,243,3,22,-21
2018,243,3,23,-21
2018,243,3,24,-21
2018,243,3,25,-22
2018,243,3,26,-22
2018,243,3,27,-22
2018,243,3,28,-22
2018,243,3,29,-23
2018,243,3,30,-23
2018,243,3,31,-23
2018,243,3,32,-22
2018,243,3,33,-22
2018,243,3,34,-22
2018,243,3,35,-22
2018,243,3,36,-22
2018,243,3,37,-22
2018,243,3,38,-22
2018,243,3,39,-22
2018,243,3,40,-22
2018,243,3,41,-22
2018,243,3,42,-22
2018,243,3,43,-22
2018,243,3,44,-22
2018,243,3,45,-22
2018,243,3,46,-22
2018,243,3,47,-22
2018,243,3,48,-22
2018,243,3,49,-21
2018,243,3,50,-21
2018,243,3,51,-21
2018,243,3,52,-21
2018,243,3,53,-21
2018,243,3,54,-21
2018,243,3,55,-21
2018,243,3,56,-21
2018,243,3,57,-21
2018,243,3,58,-20
2018,243,3,59,-20
2018,243,4,0,-20
2018,243,4,1,-20
2018,243,4,2,-20
2018,243,4,3,-20
2018,243,4,4,-20
2018,243,4,5,-20
2018,243,4,6,-20
2018,243,4,7,-20
2018,243,4,8,-20
2018,243,4,9,-20
2018,243,4,10,-20
2018,243,4,11,-20
2018,243,4,12,-19
2018,243,4,13,-19
2018,243,4,14,-19
2018,243,4,15,-19
2018,243,4,16,-19
2018,243,4,17,-19
2018,243,4,18,-18
2018,243,4,19,-18
2018,243,4,20,-18
2018,243,4,21,-18
2018,243,4,22,-18
2018,243,4,23,-18
2018,243,4,24,-18
2018,243,4,25,-18
2018,243,4,26,-18
2018,243,4,27,-18
2018,243,4,28,-17
2018,243,4,29,-17
2018,243,4,30,-17
2018,243,4,31,-17
2018,243,4,32,-17
2018,243,4,33,-17
2018,243,4,34,-17
2018,243,4,35,-17
2018,243,4,36,-16
2018,243,4,37,-16
2018,243,4,38,-16
2018,243,4,39,-17
2018,243,4,40,-17
2018,243,4,41,-16
2018,243,4,42,-17
2018,243,4,43,-17
2018,243,4,44,-18
2018,243,4,45,-18
2018,243,4,46,-18
2018,243,4,47,-19
2018,243,4,48,-19
2018,243,4,49,-19
2018,243,4,50,-19
2018,243,4,51,-19
2018,243,4,52,-19
2018,243,4,53,-19
2018,243,4,54,-19
2018,243,4,55,-18
2018,243,4,56,-18
2018,243,4,57,-17
2018,243,4,58,-17
2018,243,4,59,-16
2018,243,5,0,-16
2018,243,5,1,-16
2018,243,5,2,-16
2018,243,5,3,-15
2018,243,5,4,-15
2018,243,5,5,-14
2018,243,5,6,-14
2018,243,5,7,-13
2018,243,5,8,-13
2018,243,5,9,-13
2018,243,5,10,-13
2018,243,5,11,-13
2018,243,5,12,-13
2018,243,5,13,-13
2018,243,5,14,-13
2018,243,5,15,-13
2018,243,5,16,-13
2018,243,5,17,-13
2018,243,5,18,-12
2018,243,5,19,-12
2018,243,5,20,-12
2018,243,5,21,-11
2018,243,5,22,-11
2018,243,5,23,-11
2018,243,5,24,-11
2018,243,5,25,-11
2018,243,5,26,-11
2018,243,5,27,-11
2018,243,5,28,-11
2018,243,5,29,-11
2018,243,5,30,-11
2018,243,5,31,-11
2018,243,5,32,-10
2018,243,5,33,-10
2018,243,5,34,-10
2018,243,5,35,-10
2018,243,5,36,-10
2018,243,5,37,-10
2018,243,5,38,-10
2018,243,5,39,-9
2018,243,5,40,-10
2018,243,5,41,-10
2018,243,5,42,-10
2018,243,5,43,-10
2018,243,5,44,-11
2018,243,5,45,-12
2018,243,5,46,-12
2018,243,5,47,-11
2018,243,5,48,-11
2018,243,5,49,-11
2018,243,5,50,-10
2018,243,5,51,-9
2018,243,5,52,-8
2018,243,5,53,-8
2018,243,5,54,-7
2018,243,5,55,-7
2018,243,5,56,-7
2018,243,5,57,-7
2018,243,5,58,-7
2018,243,5,59,-7
2018,243,6,0,-7
2018,243,6,1,-7
2018,243,6,2,-7
2018,243,6,3,-7
2018,243,6,4,-7
2018,243,6,5,-7
2018,243,6,6,-7
2018,243,6,7,-7
2018,243,6,8,-7
2018,243,6,9,-7
2018,243,6,10,-7
2018,243,6,11,-7
2018,243,6,12,-7
2018,243,6,13,-7
2018,243,6,14,-7
2018,243,6,15,-8
2018,243,6,16,-8
2018,243,6,17,-8
2018,243,6,18,-8
2018,243,6,19,-9
2018,243,6,20,-9
2018,243,6,21,-10
2018,243,6,22,-10
2018,243,6,23,-10
2018,243,6,24,-10
2018,243,6,25,-10
2018,243,6,26,-9
2018,243,6,27,-10
2018,243,6,28,-10
2018,243,6,29,-10
2018,243,6,30,-10
2018,243,6,31,-10
2018,243,6,32,-10
2018,243,6,33,-10
2018,243,6,34,-10
2018,243,6,35,-9
2018,243,6,36,-8
2018,243,6,37,-8
2018,243,6,38,-8
2018,243,6,39,-7
2018,243,6,40,-8
2018,243,6,41,-7
2018,243,6,42,-8
2018,243,6,43,-8
2018,243,6,44,-9
2018,243,6,45,-9
2018,243,6,46,-9
2018,243,6,47,-9
2018,243,6,48,-9
2018,243,6,49,-9
2018,243,6,50,-9
2018,243,6,51,-9
2018,243,6,52,-8
2018,243,6,53,-8
2018,243,6,54,-9
2018,243,6,55,-9
2018,243,6,56,-10
2018,243,6,57,-10
2018,243,6,58,-11
2018,243,6,59,-11
2018,243,7,0,-12
2018,243,7,1,-12
2018,243,7,2,-12
2018,243,7,3,-12
2018,243,7,4,-13
2018,243,7,5,-13
2018,243,7,6,-13
2018,243,7,7,-13
2018,243,7,8,-13
2018,243,7,9,-13
2018,243,7,10,-13
2018,243,7,11,-13
2018,243,7,12,-13
2018,243,7,13,-13
2018,243,7,14,-13
2018,243,7,15,-13
2018,243,7,16,-13
2018,243,7,17,-12
2018,243,7,18,-12
2018,243,7,19,-12
2018,243,7,20,-12
2018,243,7,21,-12
2018,243,7,22,-12
2018,243,7,23,-12
2018,243,7,24,-11
2018,243,7,25,-11
2018,243,7,26,-12
2018,243,7,27,-12
2018,243,7,28,-12
2018,243,7,29,-12
2018,243,7,30,-12
2018,243,7,31,-12
2018,243,7,32,-12
2018,243,7,33,-13
2018,243,7,34,-13
2018,243,7,35,-13
2018,243,7,36,-13
2018,243,7,37,-14
2018,243,7,38,-14
2018,243,7,39,-14
2018,243,7,40,-14
2018,243,7,41,-14
2018,243,7,42,-14
2018,243,7,43,-14
2018,243,7,44,-14
2018,243,7,45,-14
2018,243,7,46,-14
2018,243,7,47,-13
2018,243,7,48,-13
2018,243,7,49,-13
2018,243,7,50,-14
2018,243,7,51,-14
2018,243,7,52,-14
2018,243,7,53,-14
2018,243,7,54,-14
2018,243,7,55,-14
2018,243,7,56,-14
2018,243,7,57,-14
2018,243,7,58,-14
2018,243,7,59,-14
2018,243,8,0,-14
2018,243,8,1,-13
2018,243,8,2,-13
2018,243,8,3,-13
2018,243,8,4,-13
2018,243,8,5,-13
2018,243,8,6,-13
2018,243,8,7,-13
2018,243,8,8,-13
2018,243,8,9,-13
2018,243,8,10,-13
2018,243,8,11,-13
2018,243,8,12,-13
2018,243,8,13,-13
2018,243,8,14,-13
2018,243,8,15,-13
2018,243,8,16,-13
2018,243,8,17,-13
2018,243,8,18,-13
2018,243,8,19,-13
2018,243,8,20,-13
2018,243,8,21,-13
2018,243,8,22,-13
2018,243,8,23,-14
2018,243,8,24,-13
2018,243,8,25,-13
2018,243,8,26,-14
2018,243,8,27,-14
2018,243,8,28,-14
2018,243,8,29,-14
2018,243,8,30,-14
